Symbol,Ending Value,Starting Value,Positions Still Open,Total Positions Closed,Total Won,Total Lost,Strike Rate,Win Streak,Lose Streak,Net Profit or Loss,SQN Score,Max Drawdown %,Pyramid Limit,Total Bars,First Date Recorded,First Date Recorded Meets Requirements
HEES,28242.58,20000,0,41,27,14,65.85,8,3,8242.58,2.05,19.43,1,3772,2006-05-12,False
HEES,33597.6,20000,1,25,14,11,56.0,7,4,13597.6,1.57,36.89,2,3772,2006-05-12,False
HLG,24064.510000000002,20000,0,9,8,1,88.89,5,1,4064.51,1.99,5.5,1,1215,2015-10-29,False
HLG,23029.31,20000,1,4,3,1,75.0,2,1,3029.31,1.47,17.32,2,1215,2015-10-29,False
HNRG,18626.64,20000,0,15,6,9,40.0,2,3,-1373.36,-0.59,18.33,1,2688,2010-09-01,False
HNRG,15579.380000000001,20000,0,9,4,5,44.44,2,2,-4420.62,-0.8,33.0,2,2688,2010-09-01,False
HALL,22298.65,20000,1,22,14,8,63.64,5,2,2298.65,1.3,10.08,1,3598,2007-01-23,False
HALL,25217.78,20000,1,13,8,5,61.54,3,2,5217.78,1.53,17.38,2,3598,2007-01-23,False
HALO,25275.1,20000,0,30,20,10,66.67,5,2,5275.1,1.24,21.6,1,3452,2007-08-21,False
HALO,24725.22,20000,0,17,11,6,64.71,3,2,4725.22,0.78,27.36,2,3452,2007-08-21,False
HLNE,20848.49,20000,0,5,5,0,100.0,5,0,848.49,3.64,2.58,1,983,2017-06-12,False
HLNE,25407.41,20000,0,3,3,0,100.0,3,0,5407.41,3.15,14.51,2,983,2017-06-12,False
HJLI,19231.25,20000,1,1,0,1,0.0,0,1,-768.75,0,37.18,1,668,2018-09-11,False
HJLI,19206.25,20000,1,1,0,1,0.0,0,1,-793.75,0,63.51,2,668,2018-09-11,False
HWC,17856.09,20000,0,7,4,3,57.14,2,1,-2143.91,-0.96,16.04,1,671,2018-09-06,False
HWC,18235.06,20000,0,5,2,3,40.0,1,2,-1764.94,-0.77,15.97,2,671,2018-09-06,False
HWCPL,19976.54,20000,0,5,4,1,80.0,2,1,-23.46,-0.06,13.37,1,666,2018-09-07,False
HWCPL,20641.4,20000,0,3,3,0,100.0,3,0,641.4,3.08,13.24,2,666,2018-09-07,False
HAFC,22508.260000000002,20000,0,41,26,15,63.41,6,4,2508.26,0.55,18.48,1,4339,2004-01-13,True
HAFC,28886.58,20000,1,25,17,8,68.0,7,2,8886.58,1.03,24.9,2,4339,2004-01-13,True
HAPP,18178.52,20000,0,1,0,1,0.0,0,1,-1821.48,0,11.94,1,314,2020-02-07,False
HAPP,18006.11,20000,0,1,0,1,0.0,0,1,-1993.89,0,15.96,2,314,2020-02-07,False
HONE,21862.37,20000,0,7,7,0,100.0,7,0,1862.37,3.05,5.73,1,1150,2016-10-11,False
HONE,22612.739999999998,20000,0,4,4,0,100.0,4,0,2612.74,6.44,5.54,2,1150,2016-10-11,False
HLIT,18986.23,20000,0,40,25,15,62.5,6,6,-1013.77,-0.26,19.49,1,4359,2004-01-13,True
HLIT,25549.260000000002,20000,0,25,15,10,60.0,4,2,5549.26,0.77,28.7,2,4359,2004-01-13,True
HARP,21818.72,20000,0,3,3,0,100.0,3,0,1818.72,1.24,6.05,1,494,2019-05-22,False
HARP,24208.65,20000,0,2,2,0,100.0,2,0,4208.65,1.43,6.05,2,494,2019-05-22,False
HROW,24317.63,20000,0,4,4,0,100.0,4,0,4317.63,3.32,3.7,1,520,2019-04-15,False
HROW,24124.19,20000,0,2,2,0,100.0,2,0,4124.19,1.99,15.52,2,520,2019-04-15,False
HBIO,18536.2,20000,0,32,19,13,59.38,3,4,-1463.8,-0.39,27.46,1,4359,2004-01-13,True
HBIO,16588.15,20000,0,22,12,10,54.55,4,2,-3411.85,-0.7,35.35,2,4359,2004-01-13,True
HCAP,18812.15,20000,0,12,3,9,25.0,1,5,-1187.85,-0.62,15.2,1,1946,2013-08-14,False
HCAP,17721.78,20000,1,7,2,5,28.57,1,3,-2278.22,-2.15,15.11,2,1946,2013-08-14,False
HCAPZ,19062.6,20000,0,4,3,1,75.0,3,1,-937.4,-0.94,9.85,1,743,2017-12-12,False
HCAPZ,17868.96,20000,0,2,1,1,50.0,1,1,-2131.04,-1.33,20.26,2,743,2017-12-12,False
HAS,23532.18,20000,0,38,27,11,71.05,6,3,3532.18,1.45,10.78,1,4359,2004-01-13,True
HAS,26903.32,20000,1,20,13,7,65.0,4,2,6903.32,1.5,12.81,2,4359,2004-01-13,True
HA,26769.32,20000,0,37,26,11,70.27,6,2,6769.32,1.3,15.76,1,4359,2004-01-13,True
HA,34046.35,20000,1,22,13,9,59.09,5,3,14046.35,1.66,33.09,2,4359,2004-01-13,True
HWKN,21600.34,20000,0,27,19,8,70.37,5,3,1600.34,0.88,12.64,1,4315,2004-01-14,True
HWKN,26163.07,20000,1,15,10,5,66.67,3,2,6163.07,1.32,14.64,2,4315,2004-01-14,True
HWBK,22175.78,20000,0,20,13,7,65.0,4,3,2175.78,0.89,17.02,1,2909,2007-11-08,False
HWBK,24810.2,20000,0,11,7,4,63.64,6,3,4810.2,0.89,34.48,2,2909,2007-11-08,False
HAYN,25600.14,20000,0,33,21,12,63.64,5,3,5600.14,2.14,12.1,1,3488,2007-06-29,False
HAYN,24184.02,20000,0,21,11,10,52.38,3,2,4184.02,0.72,22.23,2,3488,2007-06-29,False
HDS,22702.08,20000,0,16,11,5,68.75,3,2,2702.08,1.11,7.92,1,2234,2007-11-16,False
HDS,28584.72,20000,1,11,9,2,81.82,7,1,8584.72,1.27,11.35,2,2234,2007-11-16,False
HHR,23333.39,20000,1,4,4,0,100.0,4,0,3333.39,2.62,5.57,1,642,2007-08-01,False
HHR,23905.14,20000,1,2,2,0,100.0,2,0,3905.14,2.13,16.91,2,642,2007-08-01,False
HCAT,21172.61,20000,0,3,3,0,100.0,3,0,1172.61,4.92,4.58,1,379,2019-11-04,False
HCAT,23419.67,20000,1,1,1,0,100.0,1,0,3419.67,0,7.84,2,379,2019-11-04,False
HCSG,22868.16,20000,0,39,31,8,79.49,7,2,2868.16,1.24,10.86,1,4359,2004-01-13,True
HCSG,28000.53,20000,0,23,18,5,78.26,10,1,8000.53,2.07,10.14,2,4359,2004-01-13,True
HQY,24069.94,20000,0,13,11,2,84.62,5,1,4069.94,2.7,7.51,1,1633,2014-11-10,False
HQY,29705.82,20000,0,8,8,0,100.0,8,0,9705.82,2.74,9.0,2,1633,2014-11-10,False
HSTM,21196.7,20000,0,31,19,12,61.29,4,3,1196.7,0.69,9.79,1,4351,2004-01-13,True
HSTM,32431.07,20000,0,18,10,8,55.56,3,2,12431.07,1.13,14.45,2,4351,2004-01-13,True
HTLD,19610.78,20000,0,42,26,16,61.9,6,3,-389.22,-0.19,11.79,1,4359,2004-01-13,True
HTLD,22949.94,20000,0,27,15,12,55.56,5,2,2949.94,0.73,17.83,2,4359,2004-01-13,True
HTLF,30175.120000000003,20000,0,43,37,6,86.05,19,1,10175.12,5.59,5.28,1,4359,2004-01-13,True
HTLF,37060.42,20000,0,24,23,1,95.83,23,1,17060.42,4.55,12.28,2,4359,2004-01-13,True
HTBX,10964.79,20000,0,9,4,5,44.44,2,3,-9035.21,-1.96,60.73,1,1890,2013-11-01,False
HTBX,6302.129999999999,20000,0,6,1,5,16.67,1,5,-13697.87,-2.25,87.76,2,1890,2013-11-01,False
HEBT,22822.239999999998,20000,0,5,3,2,60.0,3,2,2822.24,0.79,23.89,1,954,2017-04-10,False
HEBT,20331.03,20000,1,3,1,2,33.33,1,2,331.03,0.04,48.06,2,954,2017-04-10,False
HSII,24004.93,20000,0,42,28,14,66.67,6,3,4004.93,1.05,11.86,1,4359,2004-01-13,True
HSII,29146.61,20000,0,24,15,9,62.5,4,2,9146.61,1.17,21.77,2,4359,2004-01-13,True
HELE,20404.34,20000,1,38,23,15,60.53,7,2,404.34,0.13,25.49,1,4359,2004-01-13,True
HELE,22924.510000000002,20000,1,24,13,11,54.17,4,3,2924.51,0.62,49.43,2,4359,2004-01-13,True
HLIO,21300.35,20000,0,4,4,0,100.0,4,0,1300.35,2.0,4.62,1,406,2019-09-26,False
HLIO,21302.93,20000,0,2,2,0,100.0,2,0,1302.93,20.36,4.66,2,406,2019-09-26,False
HSDT,12535.57,20000,0,4,1,3,25.0,1,3,-7464.43,-2.28,43.22,1,703,2018-07-23,False
HSDT,8704.56,20000,0,3,0,3,0.0,0,3,-11295.44,-2.89,61.22,2,703,2018-07-23,False
HMTV,20610.61,20000,0,11,7,4,63.64,3,1,610.61,0.55,5.52,1,1954,2013-08-02,False
HMTV,20983.45,20000,0,7,5,2,71.43,4,1,983.45,0.78,8.34,2,1954,2013-08-02,False
HNNA,21914.2,20000,0,11,7,4,63.64,4,2,1914.2,1.4,5.22,1,1693,2014-08-13,False
HNNA,17728.71,20000,0,6,2,4,33.33,1,3,-2271.29,-0.94,21.25,2,1693,2014-08-13,False
HCAC,23909.7,20000,0,3,2,1,66.67,1,1,3909.7,1.21,6.21,1,996,2014-09-02,False
HCAC,28712.04,20000,0,2,2,0,100.0,2,0,8712.04,1.42,11.96,2,996,2014-09-02,False
HSIC,24193.15,20000,0,45,35,10,77.78,16,2,4193.15,3.87,3.71,1,4359,2004-01-13,True
HSIC,28825.11,20000,0,26,22,4,84.62,11,1,8825.11,3.87,7.34,2,4359,2004-01-13,True
HTBK,19076.93,20000,0,33,24,9,72.73,13,3,-923.07,-0.26,16.54,1,4353,2004-01-13,True
HTBK,21775.41,20000,0,20,12,8,60.0,6,5,1775.41,0.33,24.81,2,4353,2004-01-13,True
HFWA,20820.31,20000,0,35,23,12,65.71,6,3,820.31,0.42,9.85,1,4282,2004-01-13,True
HFWA,24799.64,20000,1,21,15,6,71.43,7,3,4799.64,1.5,11.3,2,4282,2004-01-13,True
HCCI,27153.54,20000,0,30,21,9,70.0,6,2,7153.54,1.66,11.43,1,3218,2008-06-23,False
HCCI,22792.44,20000,1,17,11,6,64.71,5,3,2792.44,0.46,19.19,2,3218,2008-06-23,False
MLHR,22436.260000000002,20000,1,42,26,16,61.9,7,6,2436.26,0.7,22.12,1,4359,2004-01-13,True
MLHR,24363.2,20000,1,27,20,7,74.07,9,4,4363.2,0.76,38.61,2,4359,2004-01-13,True
HRTX,29153.68,20000,0,17,10,7,58.82,4,3,9153.68,1.33,12.22,1,1764,2014-05-06,False
HRTX,37236.15,20000,0,11,8,3,72.73,4,1,17236.15,1.03,19.35,2,1764,2014-05-06,False
HSKA,16810.69,20000,0,23,14,9,60.87,8,4,-3189.31,-0.71,27.95,1,4337,2004-01-13,True
HSKA,20836.33,20000,0,13,7,6,53.85,5,2,836.33,0.09,51.22,2,4337,2004-01-13,True
HX,21045.45,20000,1,11,8,3,72.73,3,2,1045.45,0.2,54.7,1,1846,2004-03-09,True
HX,160391.07,20000,1,6,2,4,33.33,2,2,140391.07,0.99,44.26,2,1846,2004-03-09,True
HFFG,18931.5,20000,0,4,2,2,50.0,1,2,-1068.5,-0.73,12.42,1,607,2018-12-04,False
HFFG,23022.47,20000,1,2,1,1,50.0,1,1,3022.47,0.98,24.96,2,607,2018-12-04,False
HIBB,16340.68,20000,0,37,23,14,62.16,6,4,-3659.32,-0.86,34.29,1,4359,2004-01-13,True
HIBB,14600.42,20000,1,21,10,11,47.62,4,3,-5399.58,-0.81,45.63,2,4359,2004-01-13,True
SNLN,20435.64,20000,0,17,12,5,70.59,4,2,435.64,1.13,0.76,1,2062,2013-02-28,False
SNLN,20364.05,20000,1,10,6,4,60.0,2,2,364.05,0.96,0.81,2,2062,2013-02-28,False
HIHO,20020.4,20000,0,21,12,9,57.14,10,4,20.4,0.0,38.71,1,4152,2004-01-13,True
HIHO,18863.21,20000,0,13,8,5,61.54,6,2,-1136.79,-0.13,39.04,2,4152,2004-01-13,True
HIMX,19672.87,20000,0,24,13,11,54.17,3,3,-327.13,-0.05,26.36,1,3730,2006-07-13,False
HIMX,16992.83,20000,0,16,7,9,43.75,3,3,-3007.17,-0.31,43.65,2,3730,2006-07-13,False
HIFS,21333.94,20000,0,17,11,6,64.71,3,2,1333.94,0.88,8.0,1,3445,2004-02-13,True
HIFS,21760.11,20000,0,13,9,4,69.23,8,3,1760.11,0.46,15.75,2,3445,2004-02-13,True
HQI,21073.04,20000,0,2,2,0,100.0,2,0,1073.04,4.77,1.87,1,314,2020-01-08,False
HQI,21342.54,20000,0,1,1,0,100.0,1,0,1342.54,0,4.22,2,314,2020-01-08,False
HCCHR,59554.66,20000,0,2,2,0,100.0,2,0,39554.66,1.49,33.31,1,275,2019-11-08,False
HCCHR,81532.66,20000,0,1,1,0,100.0,1,0,61532.66,0,33.31,2,275,2019-11-08,False
HMNF,11115.3,20000,0,22,12,10,54.55,4,3,-8884.7,-1.83,47.05,1,3901,2004-01-16,True
HMNF,6604.85,20000,0,14,6,8,42.86,3,4,-13395.15,-1.68,70.6,2,3901,2004-01-16,True
HMSY,21752.72,20000,0,33,22,11,66.67,7,2,1752.72,0.49,12.28,1,4359,2004-01-13,True
HMSY,26328.9,20000,0,19,11,8,57.89,6,2,6328.9,0.78,22.55,2,4359,2004-01-13,True
HOLI,17592.18,20000,0,20,12,8,60.0,7,2,-2407.82,-0.92,22.3,1,3141,2008-11-11,False
HOLI,21110.01,20000,0,13,6,7,46.15,4,3,1110.01,0.24,25.91,2,3141,2008-11-11,False
HOLX,20218.78,20000,0,40,25,15,62.5,6,4,218.78,0.07,17.51,1,4359,2004-01-13,True
HOLX,21088.9,20000,0,23,15,8,65.22,5,2,1088.9,0.23,22.96,2,4359,2004-01-13,True
HBCP,20653.96,20000,0,17,11,6,64.71,5,4,653.96,0.33,12.4,1,3081,2009-01-16,False
HBCP,20015.0,20000,0,10,7,3,70.0,4,2,15.0,0.0,26.96,2,3081,2009-01-16,False
HOMB,27878.96,20000,0,38,29,9,76.32,7,2,7878.96,4.19,8.63,1,3672,2006-10-04,False
HOMB,33998.85,20000,0,25,21,4,84.0,8,2,13998.85,3.61,14.47,2,3672,2006-10-04,False
HFBL,20156.61,20000,0,6,3,3,50.0,2,1,156.61,0.08,12.57,1,1429,2011-06-29,False
HFBL,24897.760000000002,20000,0,4,2,2,50.0,2,1,4897.76,1.2,15.86,2,1429,2011-06-29,False
HMST,22383.48,20000,0,20,11,9,55.0,4,4,2383.48,1.5,7.54,1,2253,2012-05-23,False
HMST,20577.04,20000,1,12,8,4,66.67,4,2,577.04,0.56,8.37,2,2253,2012-05-23,False
HTBI,19680.88,20000,0,19,13,6,68.42,10,3,-319.12,-0.13,14.46,1,2149,2012-10-19,False
HTBI,19362.21,20000,0,10,6,4,60.0,5,2,-637.79,-0.28,15.97,2,2149,2012-10-19,False
FIXX,20383.08,20000,1,4,3,1,75.0,3,1,383.08,0.97,10.03,1,712,2018-07-10,False
FIXX,20377.11,20000,1,2,1,1,50.0,1,1,377.11,1.09,12.35,2,712,2018-07-10,False
HOFT,17880.35,20000,1,28,18,10,64.29,4,2,-2119.65,-0.78,19.44,1,4359,2004-01-13,True
HOFT,19184.32,20000,1,17,8,9,47.06,2,2,-815.68,-0.17,28.69,2,4359,2004-01-13,True
HOOK,21878.26,20000,1,12,6,6,50.0,4,3,1878.26,0.37,23.05,1,2574,2004-01-14,True
HOOK,38783.66,20000,1,6,5,1,83.33,3,1,18783.66,2.76,19.24,2,2574,2004-01-14,True
HOPE,21595.35,20000,0,9,7,2,77.78,6,1,1595.35,2.79,1.79,1,1129,2016-11-09,False
HOPE,19477.33,20000,0,6,5,1,83.33,5,1,-522.67,-0.22,13.39,2,1129,2016-11-09,False
HBNC,19772.39,20000,0,27,19,8,70.37,8,2,-227.61,-0.1,13.74,1,3949,2004-01-23,True
HBNC,27237.760000000002,20000,0,16,9,7,56.25,3,2,7237.76,1.18,10.27,2,3949,2004-01-23,True
HRZN,20643.44,20000,0,20,14,6,70.0,5,3,643.44,0.55,7.9,1,2576,2011-02-10,False
HRZN,21659.75,20000,1,12,9,3,75.0,4,1,1659.75,0.97,8.43,2,2576,2011-02-10,False
HZNP,20291.48,20000,0,18,12,6,66.67,7,2,291.48,0.07,19.99,1,2388,2011-11-07,False
HZNP,22887.52,20000,0,11,7,4,63.64,3,1,2887.52,0.44,32.29,2,2388,2011-11-07,False
TWNK,18606.63,20000,0,7,4,3,57.14,2,2,-1393.37,-1.03,14.48,1,1060,2017-02-21,False
TWNK,16992.48,20000,0,4,2,2,50.0,1,1,-3007.52,-1.51,27.74,2,1060,2017-02-21,False
HMHC,19118.65,20000,0,14,9,5,64.29,3,3,-881.35,-0.58,21.93,1,1810,2014-02-28,False
HMHC,20774.82,20000,0,9,5,4,55.56,2,2,774.82,0.17,38.26,2,1810,2014-02-28,False
HWCC,21412.3,20000,0,31,20,11,64.52,6,3,1412.3,0.27,22.09,1,3678,2006-09-26,False
HWCC,20379.15,20000,0,19,9,10,47.37,5,4,379.15,0.05,37.01,2,3678,2006-09-26,False
HOVNP,19372.43,20000,0,22,11,11,50.0,3,4,-627.57,-0.09,28.52,1,3651,2005-11-02,True
HOVNP,33983.31,20000,0,13,6,7,46.15,2,2,13983.31,0.83,37.76,2,3651,2005-11-02,True
HBMD,19237.55,20000,0,10,7,3,70.0,4,1,-762.45,-0.58,9.26,1,1759,2013-04-01,False
HBMD,21603.64,20000,0,7,4,3,57.14,2,1,1603.64,0.58,9.38,2,1759,2013-04-01,False
HTGM,19747.46,20000,1,4,1,3,25.0,1,2,-252.54,-1.1,3.34,1,1440,2015-08-17,False
HTGM,16985.13,20000,1,3,1,2,33.33,1,2,-3014.87,-0.68,48.21,2,1440,2015-08-17,False
HTHT,23320.06,20000,1,23,17,6,73.91,5,1,3320.06,1.24,13.37,1,2727,2010-07-08,False
HTHT,30900.61,20000,1,14,9,5,64.29,4,2,10900.61,1.62,18.2,2,2727,2010-07-08,False
HUBG,26943.87,20000,0,37,31,6,83.78,9,1,6943.87,2.55,8.57,1,4358,2004-01-14,True
HUBG,30464.77,20000,0,23,18,5,78.26,5,1,10464.77,2.41,13.69,2,4358,2004-01-14,True
HSON,18942.96,20000,0,13,8,5,61.54,5,2,-1057.04,-0.5,15.33,1,2159,2012-08-09,False
HSON,16216.67,20000,1,8,3,5,37.5,1,3,-3783.33,-1.01,29.13,2,2159,2012-08-09,False
HDSN,22801.15,20000,1,23,14,9,60.87,3,2,2801.15,0.47,20.82,1,4166,2004-08-27,True
HDSN,20940.91,20000,1,12,5,7,41.67,2,2,940.91,0.09,31.09,2,4166,2004-08-27,True
HBAN,29961.489999999998,20000,0,49,37,12,75.51,7,2,9961.49,2.32,17.22,1,4359,2004-01-13,True
HBAN,29107.79,20000,1,28,17,11,60.71,3,3,9107.79,1.72,24.82,2,4359,2004-01-13,True
HBANN,19003.07,20000,0,6,2,4,33.33,1,4,-996.93,-1.18,8.55,1,1087,2016-12-01,False
HBANN,20013.07,20000,0,3,2,1,66.67,2,1,13.07,0.1,8.63,2,1087,2016-12-01,False
HBANO,19981.75,20000,1,7,4,3,57.14,4,2,-18.25,-0.05,2.73,1,1217,2016-07-07,False
HBANO,20068.35,20000,1,5,3,2,60.0,2,1,68.35,0.2,4.02,2,1217,2016-07-07,False
HURC,30777.98,20000,1,39,26,13,66.67,9,4,10777.98,1.99,14.76,1,4356,2004-01-16,True
HURC,28022.97,20000,1,24,16,8,66.67,5,2,8022.97,1.12,25.3,2,4356,2004-01-16,True
HURN,26238.15,20000,0,32,27,5,84.38,12,2,6238.15,2.15,8.55,1,4099,2005-01-25,True
HURN,27554.510000000002,20000,1,19,13,6,68.42,5,3,7554.51,1.51,15.26,2,4099,2005-01-25,True
HCM,437901.02,20000,0,21,15,6,71.43,9,2,417901.02,1.04,45.01,1,2617,2004-01-13,True
HCM,621928.13,20000,1,11,6,5,54.55,4,2,601928.13,1.04,52.81,2,2617,2004-01-13,True
HBP,24825.56,20000,1,21,16,5,76.19,7,2,4825.56,1.8,20.33,1,3423,2004-01-13,True
HBP,28221.059999999998,20000,1,13,10,3,76.92,5,1,8221.06,1.23,35.77,2,3423,2004-01-13,True
HVBC,20028.9,20000,0,2,2,0,100.0,2,0,28.9,1.53,0.05,1,759,2017-05-04,False
HVBC,19631.55,20000,0,1,0,1,0.0,0,1,-368.45,0,12.5,2,759,2017-05-04,False
HYRE,20719.95,20000,0,4,2,2,50.0,1,2,719.95,0.27,22.49,1,649,2018-10-08,False
HYRE,18322.49,20000,1,2,0,2,0.0,0,2,-1677.51,-3.44,22.5,2,649,2018-10-08,False
IIIV,20678.82,20000,0,7,6,1,85.71,4,1,678.82,0.47,8.63,1,653,2018-10-02,False
IIIV,24481.48,20000,0,4,3,1,75.0,2,1,4481.48,1.4,9.02,2,653,2018-10-02,False
IAC,19853.87,20000,0,7,4,3,57.14,3,1,-146.13,-0.16,11.12,1,1262,2016-05-03,False
IAC,23416.27,20000,0,4,4,0,100.0,4,0,3416.27,7.61,11.08,2,1262,2016-05-03,False
IBKC,22895.46,20000,0,43,27,16,62.79,6,2,2895.46,1.54,9.21,1,4217,2004-01-13,True
IBKC,24128.55,20000,0,25,14,11,56.0,3,2,4128.55,1.27,19.11,2,4217,2004-01-13,True
IBKCN,19995.77,20000,1,2,1,1,50.0,1,1,-4.23,-1.06,1.32,1,312,2019-07-18,False
IBKCN,19995.59,20000,1,1,0,1,0.0,0,1,-4.41,0,1.32,2,312,2019-07-18,False
IBKCO,18386.28,20000,0,6,3,3,50.0,2,2,-1613.72,-1.12,16.49,1,902,2016-09-07,False
IBKCO,20159.13,20000,1,4,3,1,75.0,2,1,159.13,0.98,15.98,2,902,2016-09-07,False
IBKCP,19274.41,20000,0,8,5,3,62.5,5,2,-725.59,-0.89,15.22,1,1206,2015-12-10,False
IBKCP,20316.08,20000,1,5,3,2,60.0,2,1,316.08,0.75,15.08,2,1206,2015-12-10,False
ICAD,40272.880000000005,20000,0,33,22,11,66.67,7,3,20272.88,4.27,4.98,1,4359,2004-01-13,True
ICAD,56037.86,20000,0,21,15,6,71.43,6,2,36037.86,2.45,15.28,2,4359,2004-01-13,True
IEP,20018.19,20000,0,20,12,8,60.0,4,2,18.19,0.01,10.71,1,3362,2007-12-28,False
IEP,18465.26,20000,0,13,7,6,53.85,2,3,-1534.74,-0.58,29.17,2,3362,2007-12-28,False
ICCH,18678.53,20000,0,6,2,4,33.33,1,2,-1321.47,-2.0,12.09,1,545,2017-08-16,False
ICCH,17695.44,20000,0,4,1,3,25.0,1,2,-2304.56,-2.22,21.32,2,545,2017-08-16,False
ICFI,20054.13,20000,0,31,19,12,61.29,6,3,54.13,0.02,17.78,1,3605,2007-01-11,False
ICFI,17915.8,20000,1,17,8,9,47.06,2,2,-2084.2,-0.47,36.0,2,3605,2007-01-11,False
ICHR,21268.94,20000,0,10,6,4,60.0,4,2,1268.94,0.48,14.32,1,1037,2017-03-24,False
ICHR,20845.04,20000,1,6,3,3,50.0,2,1,845.04,0.2,30.82,2,1037,2017-03-24,False
ICLK,21419.02,20000,0,5,4,1,80.0,4,1,1419.02,1.35,4.89,1,1307,2010-02-19,False
ICLK,23595.94,20000,1,3,2,1,66.67,2,1,3595.94,1.9,15.68,2,1307,2010-02-19,False
ICLR,20395.31,20000,0,29,19,10,65.52,5,3,395.31,0.16,18.25,1,4359,2004-01-13,True
ICLR,27561.12,20000,1,15,14,1,93.33,10,1,7561.12,2.19,13.98,2,4359,2004-01-13,True
ICON,15786.54,20000,0,32,20,12,62.5,5,2,-4213.46,-1.08,30.62,1,3918,2005-10-12,True
ICON,16828.36,20000,0,19,12,7,63.16,5,3,-3171.64,-0.34,44.03,2,3918,2005-10-12,True
ICUI,23448.4,20000,0,37,27,10,72.97,5,2,3448.4,1.71,15.06,1,4359,2004-01-13,True
ICUI,27623.010000000002,20000,0,21,16,5,76.19,5,2,7623.01,1.78,30.33,2,4359,2004-01-13,True
IPWR,23156.65,20000,1,10,4,6,40.0,1,2,3156.65,0.58,21.6,1,1803,2014-03-10,False
IPWR,12660.33,20000,1,5,1,4,20.0,1,3,-7339.67,-2.24,52.79,2,1803,2014-03-10,False
IDEX,17403.05,20000,1,2,1,1,50.0,1,1,-2596.95,-1.41,55.19,1,552,2019-02-28,False
IDEX,17402.05,20000,1,1,0,1,0.0,0,1,-2597.95,0,55.19,2,552,2019-02-28,False
IDYA,19932.41,20000,0,2,1,1,50.0,1,1,-67.59,-0.06,14.96,1,422,2019-09-04,False
IDYA,19119.71,20000,1,1,0,1,0.0,0,1,-880.29,0,14.96,2,422,2019-09-04,False
INVE,21188.22,20000,0,13,9,4,69.23,4,2,1188.22,0.23,23.65,1,2766,2010-05-05,False
INVE,9956.57,20000,1,7,2,5,28.57,1,2,-10043.43,-1.46,61.31,2,2766,2010-05-05,False
IDRA,21024.57,20000,0,18,11,7,61.11,3,2,1024.57,0.2,23.65,1,3299,2008-03-25,False
IDRA,17391.52,20000,0,12,6,6,50.0,2,4,-2608.48,-0.27,42.5,2,3299,2008-03-25,False
IDXX,22793.21,20000,0,35,26,9,74.29,7,2,2793.21,1.61,10.19,1,4359,2004-01-13,True
IDXX,31535.82,20000,1,21,19,2,90.48,17,1,11535.82,3.93,18.91,2,4359,2004-01-13,True
IEC,23486.29,20000,0,17,8,9,47.06,4,3,3486.29,1.07,9.94,1,2917,2009-09-18,False
IEC,25146.54,20000,0,10,7,3,70.0,4,1,5146.54,0.95,21.66,2,2917,2009-09-18,False
IESC,23057.010000000002,20000,0,34,22,12,64.71,6,4,3057.01,0.7,34.68,1,3656,2006-08-24,False
IESC,34940.5,20000,0,23,14,9,60.87,3,4,14940.5,1.61,46.7,2,3656,2006-08-24,False
IROQ,21034.42,20000,0,9,8,1,88.89,6,1,1034.42,1.47,4.05,1,1879,2011-10-20,False
IROQ,20209.8,20000,1,5,4,1,80.0,3,1,209.8,0.18,9.16,2,1879,2011-10-20,False
IFMK,16089.21,20000,1,2,1,1,50.0,1,1,-3910.79,-1.31,25.3,1,989,2017-05-25,False
IFMK,11545.88,20000,1,1,0,1,0.0,0,1,-8454.12,0,51.68,2,989,2017-05-25,False
IGMS,20667.56,20000,0,4,4,0,100.0,4,0,667.56,1.24,1.74,1,341,2019-12-30,False
IGMS,21474.65,20000,1,2,2,0,100.0,2,0,1474.65,1.49,12.59,2,341,2019-12-30,False
IHRT,21685.48,20000,0,2,1,1,50.0,1,1,1685.48,1.18,12.22,1,384,2019-10-28,False
IHRT,22598.8,20000,1,1,1,0,100.0,1,0,2598.8,0,13.97,2,384,2019-10-28,False
INFO,20872.7,20000,1,16,9,7,56.25,7,5,872.7,0.98,18.53,1,2194,2004-09-15,True
INFO,19586.02,20000,1,8,6,2,75.0,6,2,-413.98,-0.12,33.59,2,2194,2004-09-15,True
IIVI,18232.28,20000,0,38,21,17,55.26,6,5,-1767.72,-0.41,22.62,1,4359,2004-01-13,True
IIVI,18755.29,20000,0,24,13,11,54.17,6,3,-1244.71,-0.17,33.43,2,4359,2004-01-13,True
IKNX,17571.260000000002,20000,0,18,10,8,55.56,4,3,-2428.74,-0.66,19.47,1,3034,2004-02-25,True
IKNX,20244.18,20000,0,11,6,5,54.55,2,3,244.18,0.03,28.27,2,3034,2004-02-25,True
ILMN,26842.79,20000,0,39,29,10,74.36,8,2,6842.79,1.58,12.75,1,4359,2004-01-13,True
ILMN,48657.71,20000,0,22,14,8,63.64,4,4,28657.71,2.31,13.22,2,4359,2004-01-13,True
IMAC,17922.11,20000,0,1,0,1,0.0,0,1,-2077.89,0,26.18,1,489,2019-05-29,False
IMAC,15898.04,20000,0,1,0,1,0.0,0,1,-4101.96,0,49.77,2,489,2019-05-29,False
ISNS,21571.58,20000,0,24,18,6,75.0,9,2,1571.58,0.34,25.61,1,4230,2004-01-14,True
