Symbol,Ending Value,Starting Value,Positions Still Open,Total Positions Closed,Total Won,Total Lost,Strike Rate,Win Streak,Lose Streak,Net Profit or Loss,SQN Score,Max Drawdown %,Pyramid Limit,Total Bars,First Date Recorded,First Date Recorded Meets Requirements
CWH,19402.35,20000,1,11,6,5,54.55,3,2,-597.65,-0.18,36.71,2,2109,2010-10-12,False
GOOS,21579.15,20000,0,8,7,1,87.5,6,1,1579.15,0.75,14.34,1,972,2017-06-27,False
GOOS,21835.69,20000,0,5,3,2,60.0,2,2,1835.69,0.37,28.72,2,972,2017-06-27,False
CM,21775.35,20000,0,41,30,11,73.17,9,2,1775.35,0.72,16.69,1,4175,2004-02-27,True
CM,25841.260000000002,20000,0,23,13,10,56.52,3,3,5841.26,1.14,31.0,2,4175,2004-02-27,True
CNI,25597.19,20000,0,50,40,10,80.0,9,2,5597.19,2.77,9.27,1,4359,2004-01-13,True
CNI,28596.370000000003,20000,0,29,23,6,79.31,8,2,8596.37,1.92,17.44,2,4359,2004-01-13,True
CNQ,24568.81,20000,0,41,29,12,70.73,7,3,4568.81,2.01,12.74,1,4359,2004-01-13,True
CNQ,31153.48,20000,0,26,18,8,69.23,5,2,11153.48,1.73,14.65,2,4359,2004-01-13,True
CP,24298.8,20000,0,48,36,12,75.0,9,3,4298.8,1.35,13.86,1,4359,2004-01-13,True
CP,27895.02,20000,1,26,18,8,69.23,6,2,7895.02,1.06,31.41,2,4359,2004-01-13,True
CANG,25031.4,20000,0,4,3,1,75.0,2,1,5031.4,1.25,8.52,1,593,2018-11-06,False
CANG,21430.93,20000,1,2,1,1,50.0,1,1,1430.93,0.93,20.32,2,593,2018-11-06,False
CNNE,19122.12,20000,0,5,2,3,40.0,1,2,-877.88,-0.7,11.51,1,799,2018-03-06,False
CNNE,19839.99,20000,0,5,3,2,60.0,1,1,-160.01,-0.1,11.95,2,799,2018-03-06,False
CAJ,20749.08,20000,0,45,28,17,62.22,6,4,749.08,0.31,15.0,1,4359,2004-01-13,True
CAJ,22153.29,20000,0,28,17,11,60.71,4,3,2153.29,0.44,21.47,2,4359,2004-01-13,True
CGC,24239.239999999998,20000,0,14,11,3,78.57,4,1,4239.24,1.28,17.95,1,1916,2004-01-13,True
CGC,25620.59,20000,1,8,5,3,62.5,3,2,5620.59,0.88,37.79,2,1916,2004-01-13,True
CMD,27174.98,20000,0,33,24,9,72.73,9,3,7174.98,2.55,8.67,1,3484,2004-04-02,True
CMD,46344.770000000004,20000,0,18,12,6,66.67,6,2,26344.77,1.92,16.38,2,3484,2004-04-02,True
COF,16223.95,20000,0,45,31,14,68.89,10,2,-3776.05,-0.78,34.11,1,4359,2004-01-13,True
COF,16804.46,20000,1,28,18,10,64.29,5,2,-3195.54,-0.37,52.21,2,4359,2004-01-13,True
CSU,20537.95,20000,0,35,23,12,65.71,10,4,537.95,0.08,26.36,1,4359,2004-01-13,True
CSU,14770.689999999999,20000,0,22,13,9,59.09,8,4,-5229.31,-0.52,54.6,2,4359,2004-01-13,True
BXMT,23724.06,20000,0,17,15,2,88.24,8,1,3724.06,2.65,6.63,1,1944,2013-08-16,False
BXMT,26650.22,20000,1,9,8,1,88.89,6,1,6650.22,2.02,7.35,2,1944,2013-08-16,False
CPRI,16091.61,20000,0,3,1,2,33.33,1,2,-3908.39,-1.76,25.15,1,520,2019-04-15,False
CPRI,12898.92,20000,1,2,0,2,0.0,0,2,-7101.08,-2.58,46.68,2,520,2019-04-15,False
CMO,17321.45,20000,1,35,22,13,62.86,7,2,-2678.55,-1.12,21.72,1,4359,2004-01-13,True
CMO,16361.68,20000,1,20,8,12,40.0,2,4,-3638.32,-0.76,42.81,2,4359,2004-01-13,True
CAH,20819.57,20000,0,50,34,16,68.0,8,3,819.57,0.36,12.43,1,4359,2004-01-13,True
CAH,22574.75,20000,1,30,22,8,73.33,5,2,2574.75,0.64,25.39,2,4359,2004-01-13,True
CSL,23923.95,20000,0,44,29,15,65.91,6,3,3923.95,1.23,9.76,1,4359,2004-01-13,True
CSL,32394.2,20000,1,26,18,8,69.23,7,2,12394.2,1.83,13.15,2,4359,2004-01-13,True
KMX,21903.21,20000,0,40,29,11,72.5,10,3,1903.21,0.55,20.15,1,4359,2004-01-13,True
KMX,28912.36,20000,0,28,22,6,78.57,7,2,8912.36,1.61,24.33,2,4359,2004-01-13,True
CCL,23263.61,20000,0,46,33,13,71.74,8,4,3263.61,1.01,24.85,1,4359,2004-01-13,True
CCL,31301.65,20000,0,30,21,9,70.0,6,2,11301.65,1.75,32.79,2,4359,2004-01-13,True
CUK,24025.64,20000,0,49,32,17,65.31,5,3,4025.64,1.37,12.4,1,4359,2004-01-13,True
CUK,25909.7,20000,0,30,19,11,63.33,5,3,5909.7,1.05,27.88,2,4359,2004-01-13,True
CRS,17937.71,20000,0,44,30,14,68.18,7,3,-2062.29,-0.44,26.34,1,4359,2004-01-13,True
CRS,23915.12,20000,1,26,18,8,69.23,8,4,3915.12,0.44,29.53,2,4359,2004-01-13,True
CSV,22480.41,20000,0,29,20,9,68.97,6,2,2480.41,1.14,11.03,1,4358,2004-01-13,True
CSV,25865.19,20000,0,17,10,7,58.82,5,2,5865.19,0.78,21.66,2,4358,2004-01-13,True
CARR,20355.92,20000,0,2,2,0,100.0,2,0,355.92,1.72,1.42,1,204,2020-07-16,False
CARR,21333.68,20000,0,1,1,0,100.0,1,0,1333.68,0,3.64,2,204,2020-07-16,False
CARS,19189.29,20000,1,12,9,3,75.0,4,1,-810.71,-0.4,16.98,1,1478,2004-01-13,True
CARS,20552.08,20000,1,6,4,2,66.67,4,1,552.08,0.25,15.94,2,1478,2004-01-13,True
CRI,28031.489999999998,20000,0,41,32,9,78.05,7,1,8031.49,3.47,9.08,1,4342,2004-02-06,True
CRI,34363.51,20000,1,24,18,6,75.0,5,1,14363.51,2.83,16.37,2,4342,2004-02-06,True
CVNA,27283.77,20000,0,11,10,1,90.91,9,1,7283.77,3.43,6.16,1,942,2017-08-09,False
CVNA,46128.270000000004,20000,1,6,6,0,100.0,6,0,26128.27,1.96,14.36,2,942,2017-08-09,False
CSLT,16379.119999999999,20000,0,11,4,7,36.36,2,3,-3620.88,-1.51,28.27,1,1729,2014-06-25,False
CSLT,14213.880000000001,20000,0,7,3,4,42.86,2,2,-5786.12,-1.34,48.9,2,1729,2014-06-25,False
CTLT,20820.2,20000,0,17,11,6,64.71,7,2,820.2,0.49,11.79,1,1633,2014-11-10,False
CTLT,25535.18,20000,0,9,5,4,55.56,3,3,5535.18,1.81,14.97,2,1633,2014-11-10,False
CTT,66121.03,20000,0,23,14,9,60.87,3,2,46121.03,0.96,37.67,1,3523,2004-01-15,True
CTT,55081.19,20000,0,16,10,6,62.5,5,2,35081.19,0.94,53.44,2,3523,2004-01-15,True
CAT,26368.83,20000,0,46,33,13,71.74,6,3,6368.83,1.62,17.06,1,4359,2004-01-13,True
CAT,29540.34,20000,0,27,19,8,70.37,7,2,9540.34,1.17,31.91,2,4359,2004-01-13,True
CATO,21890.99,20000,0,28,18,10,64.29,4,3,1890.99,0.66,14.42,1,2837,2010-01-29,False
CATO,19509.57,20000,1,15,9,6,60.0,3,2,-490.43,-0.08,26.6,2,2837,2010-01-29,False
CBZ,22383.13,20000,0,31,23,8,74.19,6,2,2383.13,1.61,8.14,1,3643,2006-11-14,False
CBZ,26432.3,20000,0,19,11,8,57.89,4,4,6432.3,1.51,13.69,2,3643,2006-11-14,False
IGR,20426.84,20000,0,36,28,8,77.78,8,2,426.84,0.11,20.94,1,4259,2004-06-07,True
IGR,21954.82,20000,1,21,14,7,66.67,5,2,1954.82,0.21,36.14,2,4259,2004-06-07,True
CBRE,19511.53,20000,0,8,6,2,75.0,4,1,-488.47,-0.33,12.14,1,718,2018-06-29,False
CBRE,19621.53,20000,0,5,3,2,60.0,2,1,-378.47,-0.14,25.34,2,718,2018-06-29,False
FUN,22427.760000000002,20000,0,34,22,12,64.71,7,2,2427.76,0.91,15.42,1,4359,2004-01-13,True
FUN,25768.739999999998,20000,0,20,11,9,55.0,5,5,5768.74,0.89,23.54,2,4359,2004-01-13,True
CDR,16430.85,20000,0,35,19,16,54.29,4,3,-3569.15,-0.99,27.61,1,4342,2004-02-06,True
CDR,24274.489999999998,20000,0,23,10,13,43.48,4,5,4274.49,0.43,24.81,2,4342,2004-02-06,True
CE,20191.17,20000,0,36,26,10,72.22,7,3,191.17,0.05,18.5,1,4132,2004-01-13,True
CE,27515.489999999998,20000,1,20,14,6,70.0,6,2,7515.49,0.66,40.22,2,4132,2004-01-13,True
CLS,21681.04,20000,0,40,25,15,62.5,10,3,1681.04,0.43,13.94,1,4359,2004-01-13,True
CLS,21347.03,20000,0,23,15,8,65.22,5,2,1347.03,0.18,30.13,2,4359,2004-01-13,True
CEL,21896.1,20000,0,34,22,12,64.71,5,4,1896.1,0.44,26.29,1,3966,2004-01-13,True
CEL,22901.71,20000,0,19,9,10,47.37,2,3,2901.71,0.29,43.39,2,3966,2004-01-13,True
CPAC,20152.78,20000,1,15,10,5,66.67,5,2,152.78,0.17,8.37,1,2070,2012-05-21,False
CPAC,19105.44,20000,1,9,6,3,66.67,3,2,-894.56,-0.51,17.3,2,2070,2012-05-21,False
CX,23907.2,20000,0,44,31,13,70.45,6,3,3907.2,0.92,20.16,1,4359,2004-01-13,True
CX,23229.64,20000,1,25,13,12,52.0,3,3,3229.64,0.43,27.56,2,4359,2004-01-13,True
CVE,15624.23,20000,0,27,16,11,59.26,4,5,-4375.77,-1.0,31.7,1,2800,2010-03-24,False
CVE,13875.35,20000,0,19,8,11,42.11,3,7,-6124.65,-1.19,48.18,2,2800,2010-03-24,False
CNC,24305.54,20000,0,38,25,13,65.79,7,3,4305.54,1.52,12.47,1,4348,2004-01-29,True
CNC,31617.620000000003,20000,0,23,16,7,69.57,7,2,11617.62,1.96,23.63,2,4348,2004-01-29,True
CEN,20827.4,20000,0,21,15,6,71.43,6,2,827.4,0.78,8.51,1,2880,2004-01-13,True
CEN,25141.6,20000,0,13,10,3,76.92,5,2,5141.6,1.72,9.24,2,2880,2004-01-13,True
CNP,23765.15,20000,0,42,32,10,76.19,10,2,3765.15,1.8,12.84,1,4359,2004-01-13,True
CNP,23077.69,20000,0,25,17,8,68.0,6,2,3077.69,0.72,24.24,2,4359,2004-01-13,True
EBR,13886.91,20000,1,27,15,12,55.56,5,3,-6113.09,-1.23,41.57,1,2975,2009-02-13,False
EBR,9558.16,20000,1,18,5,13,27.78,2,8,-10441.84,-1.43,73.37,2,2975,2009-02-13,False
EBR.B,17907.92,20000,0,28,15,13,53.57,4,3,-2092.08,-0.5,26.37,1,2971,2009-02-13,False
EBR.B,13068.869999999999,20000,0,20,9,11,45.0,3,5,-6931.13,-1.16,57.14,2,2971,2009-02-13,False
CEPU,15464.05,20000,1,6,3,3,50.0,1,2,-4535.95,-1.38,30.88,1,749,2018-05-16,False
CEPU,9739.93,20000,1,4,1,3,25.0,1,3,-10260.07,-2.26,65.72,2,749,2018-05-16,False
CCS,15663.130000000001,20000,1,28,15,13,53.57,5,3,-4336.87,-1.59,30.44,1,3476,2004-01-21,True
CCS,13621.73,20000,1,18,9,9,50.0,2,3,-6378.27,-1.25,53.59,2,3476,2004-01-21,True
CDAY,19947.66,20000,1,2,1,1,50.0,1,1,-52.34,-0.14,3.63,1,692,2018-08-07,False
CDAY,19974.75,20000,1,1,0,1,0.0,0,1,-25.25,0,5.79,2,692,2018-08-07,False
CF,23827.19,20000,0,46,32,14,69.57,10,2,3827.19,0.77,19.04,1,4121,2004-01-13,True
CF,30824.15,20000,0,27,17,10,62.96,9,2,10824.15,0.83,34.23,2,4121,2004-01-13,True
GIB,24335.08,20000,0,39,31,8,79.49,13,3,4335.08,2.78,6.98,1,4359,2004-01-13,True
GIB,31251.64,20000,0,24,15,9,62.5,5,3,11251.64,2.44,8.82,2,4359,2004-01-13,True
CHX,22395.8,20000,0,1,1,0,100.0,1,0,2395.8,0,4.41,1,200,2020-07-22,False
CHX,24334.68,20000,0,1,1,0,100.0,1,0,4334.68,0,8.92,2,200,2020-07-22,False
ECOM,21737.67,20000,0,15,9,6,60.0,4,2,1737.67,0.5,12.35,1,1932,2013-09-04,False
ECOM,25612.87,20000,1,8,5,3,62.5,2,1,5612.87,0.86,27.94,2,1932,2013-09-04,False
CHRA,19661.69,20000,1,3,1,2,33.33,1,2,-338.31,-0.32,11.99,1,658,2018-09-25,False
CHRA,19650.29,20000,1,2,0,2,0.0,0,2,-349.71,-2.51,14.19,2,658,2018-09-25,False
CRL,28729.190000000002,20000,0,48,37,11,77.08,11,3,8729.19,3.11,9.9,1,4359,2004-01-13,True
CRL,37186.479999999996,20000,0,28,23,5,82.14,11,1,17186.48,2.48,12.39,2,4359,2004-01-13,True
CLDT,19093.4,20000,0,20,11,9,55.0,5,3,-906.6,-0.27,21.04,1,2713,2010-07-28,False
CLDT,19476.46,20000,1,12,5,7,41.67,5,7,-523.54,-0.13,32.6,2,2713,2010-07-28,False
CMCM,15673.43,20000,1,9,3,6,33.33,1,2,-4326.57,-1.3,29.46,1,1691,2014-08-19,False
CMCM,14793.79,20000,1,5,1,4,20.0,1,2,-5206.21,-2.95,54.66,2,1691,2014-08-19,False
CHGG,22043.83,20000,0,19,15,4,78.95,7,2,2043.83,1.25,11.36,1,1811,2014-02-27,False
CHGG,25848.33,20000,0,10,7,3,70.0,4,2,5848.33,1.67,15.74,2,1811,2014-02-27,False
CHE,26611.69,20000,0,34,29,5,85.29,8,1,6611.69,2.31,9.17,1,4201,2004-08-30,True
CHE,31151.02,20000,0,19,16,3,84.21,5,1,11151.02,2.08,16.53,2,4201,2004-08-30,True
CC,40951.97,20000,0,21,16,5,76.19,5,1,20951.97,1.01,37.15,1,2690,2004-01-13,True
CC,24849.86,20000,1,11,7,4,63.64,3,2,4849.86,0.43,64.97,2,2690,2004-01-13,True
CHMI,20490.39,20000,0,17,10,7,58.82,3,2,490.39,0.58,15.94,1,1839,2014-01-16,False
CHMI,21207.18,20000,0,11,5,6,45.45,2,3,1207.18,0.76,15.32,2,1839,2014-01-16,False
CHK,21076.0,20000,1,27,17,10,62.96,10,2,1076.0,0.31,45.96,1,4214,2004-01-13,True
CHK,15716.0,20000,1,19,10,9,52.63,4,3,-4284.0,-0.65,73.9,2,4214,2004-01-13,True
CPK,21558.43,20000,1,38,25,13,65.79,10,3,1558.43,0.85,12.82,1,4359,2004-01-13,True
CPK,23312.56,20000,1,23,14,9,60.87,6,2,3312.56,1.16,12.75,2,4359,2004-01-13,True
CVX,21108.02,20000,0,47,35,12,74.47,7,2,1108.02,0.46,14.4,1,4359,2004-01-13,True
CVX,24009.85,20000,0,30,21,9,70.0,6,3,4009.85,0.83,22.52,2,4359,2004-01-13,True
CHWY,21528.98,20000,0,2,2,0,100.0,2,0,1528.98,1.87,1.27,1,407,2019-09-25,False
CHWY,29748.85,20000,0,1,1,0,100.0,1,0,9748.85,0,11.57,2,407,2019-09-25,False
CHS,13337.2,20000,1,40,26,14,65.0,5,3,-6662.8,-1.1,39.88,1,4359,2004-01-13,True
CHS,18027.65,20000,1,26,13,13,50.0,4,4,-1972.35,-0.13,46.4,2,4359,2004-01-13,True
CIM,15930.47,20000,0,34,21,13,61.76,5,4,-4069.53,-1.28,29.73,1,3909,2004-01-13,True
CIM,17588.37,20000,0,19,14,5,73.68,7,2,-2411.63,-0.67,38.57,2,3909,2004-01-13,True
DL,16141.03,20000,0,18,8,10,44.44,3,5,-3858.97,-1.42,30.08,1,3226,2004-01-13,True
DL,16618.29,20000,0,14,3,11,21.43,1,5,-3381.71,-1.06,31.15,2,3226,2004-01-13,True
CEA,23551.15,20000,1,49,32,17,65.31,6,4,3551.15,0.8,25.67,1,4232,2004-01-13,True
CEA,43020.78,20000,1,31,21,10,67.74,10,2,23020.78,1.84,32.0,2,4232,2004-01-13,True
CHN,18935.98,20000,0,37,22,15,59.46,6,2,-1064.02,-0.32,24.09,1,4359,2004-01-13,True
CHN,19240.33,20000,1,23,13,10,56.52,3,4,-759.67,-0.12,31.79,2,4359,2004-01-13,True
CGA,14086.810000000001,20000,1,21,12,9,57.14,4,5,-5913.19,-1.09,44.65,1,3871,2004-01-13,True
CGA,8484.46,20000,1,14,6,8,42.86,3,3,-11515.54,-1.31,70.35,2,3871,2004-01-13,True
LFC,20414.89,20000,1,39,25,14,64.1,6,3,414.89,0.12,16.17,1,4302,2004-03-31,True
LFC,25165.2,20000,1,23,12,11,52.17,4,3,5165.2,0.54,31.85,2,4302,2004-03-31,True
CHL,23349.7,20000,1,39,29,10,74.36,12,3,3349.7,1.68,11.23,1,4349,2004-01-13,True
CHL,29998.85,20000,1,24,16,8,66.67,6,2,9998.85,1.95,13.82,2,4349,2004-01-13,True
COE,24731.25,20000,1,10,7,3,70.0,6,3,4731.25,1.33,12.42,1,1574,2005-10-10,True
COE,21350.58,20000,1,6,4,2,66.67,3,2,1350.58,0.33,29.24,2,1574,2005-10-10,True
SNP,20394.03,20000,0,41,26,15,63.41,6,3,394.03,0.13,12.95,1,4357,2004-01-13,True
SNP,19678.98,20000,1,28,17,11,60.71,4,2,-321.02,-0.06,29.82,2,4357,2004-01-13,True
ZNH,22019.87,20000,1,42,24,18,57.14,4,4,2019.87,0.44,26.13,1,4332,2004-01-13,True
ZNH,34801.61,20000,1,27,15,12,55.56,3,4,14801.61,1.24,38.88,2,4332,2004-01-13,True
CHA,22447.489999999998,20000,0,44,25,19,56.82,8,4,2447.49,0.96,15.13,1,4344,2004-01-13,True
CHA,22831.239999999998,20000,0,29,17,12,58.62,8,3,2831.24,0.6,30.84,2,4344,2004-01-13,True
CHU,25872.86,20000,1,40,28,12,70.0,10,2,5872.86,1.85,11.67,1,4344,2004-01-13,True
CHU,31869.27,20000,1,22,11,11,50.0,3,4,11869.27,1.69,14.03,2,4344,2004-01-13,True
CYD,18383.48,20000,0,27,16,11,59.26,4,2,-1616.52,-0.53,22.66,1,4359,2004-01-13,True
CYD,12872.6,20000,1,17,8,9,47.06,3,3,-7127.4,-1.25,45.3,2,4359,2004-01-13,True
CMG,24462.75,20000,0,35,25,10,71.43,7,2,4462.75,1.13,17.92,1,3775,2006-05-09,False
CMG,41934.22,20000,1,21,12,9,57.14,3,2,21934.22,1.77,31.69,2,3775,2006-05-09,False
CHH,24847.260000000002,20000,0,43,32,11,74.42,6,3,4847.26,2.56,7.66,1,4359,2004-01-13,True
CHH,33568.46,20000,0,27,21,6,77.78,6,2,13568.46,3.29,13.66,2,4359,2004-01-13,True
CB,24696.739999999998,20000,0,38,26,12,68.42,5,3,4696.74,2.39,12.06,1,4359,2004-01-13,True
CB,27447.66,20000,1,22,15,7,68.18,10,5,7447.66,1.85,21.54,2,4359,2004-01-13,True
CHT,20246.73,20000,0,35,24,11,68.57,5,3,246.73,0.17,12.59,1,4298,2004-01-13,True
CHT,21619.78,20000,0,19,12,7,63.16,4,3,1619.78,0.57,24.28,2,4298,2004-01-13,True
CHD,23957.13,20000,1,37,29,8,78.38,16,2,3957.13,2.6,21.78,1,4359,2004-01-13,True
CHD,30830.2,20000,1,23,19,4,82.61,12,1,10830.2,3.07,30.81,2,4359,2004-01-13,True
CCX,20590.93,20000,1,10,8,2,80.0,4,1,590.93,2.1,1.07,1,1613,2011-01-05,False
CCX,20223.58,20000,1,5,4,1,80.0,4,1,223.58,0.24,14.54,2,1613,2011-01-05,False
CIEN,20713.88,20000,0,36,24,12,66.67,8,3,713.88,0.14,25.11,1,4339,2004-01-13,True
CIEN,12649.65,20000,0,23,13,10,56.52,5,2,-7350.35,-1.1,56.44,2,4339,2004-01-13,True
CI,23145.58,20000,0,34,24,10,70.59,8,2,3145.58,0.9,15.58,1,4359,2004-01-13,True
CI,22329.87,20000,1,19,13,6,68.42,5,3,2329.87,0.29,38.71,2,4359,2004-01-13,True
XEC,18548.14,20000,0,39,27,12,69.23,6,2,-1451.86,-0.27,25.76,1,4359,2004-01-13,True
XEC,22847.010000000002,20000,1,25,16,9,64.0,4,2,2847.01,0.33,32.26,2,4359,2004-01-13,True
CBB,18330.74,20000,0,38,20,18,52.63,4,4,-1669.26,-0.49,23.77,1,4359,2004-01-13,True
CBB,16689.18,20000,0,23,12,11,52.17,2,3,-3310.82,-0.54,43.72,2,4359,2004-01-13,True
CNK,26969.2,20000,0,36,27,9,75.0,11,3,6969.2,1.4,12.31,1,3464,2007-08-03,False
CNK,26104.2,20000,1,20,13,7,65.0,6,2,6104.2,0.89,29.97,2,3464,2007-08-03,False
CINR,17969.84,20000,0,10,6,4,60.0,4,4,-2030.16,-0.99,21.45,1,1312,2016-02-22,False
CINR,18062.09,20000,1,8,4,4,50.0,3,4,-1937.91,-1.02,19.34,2,1312,2016-02-22,False
CIR,24757.91,20000,0,48,32,16,66.67,5,2,4757.91,1.15,17.97,1,4359,2004-01-13,True
CIR,30546.21,20000,1,28,20,8,71.43,4,2,10546.21,0.98,31.82,2,4359,2004-01-13,True
CIT,128230.33,20000,0,38,25,13,65.79,6,3,108230.33,0.97,32.4,1,4333,2004-01-13,True
CIT,166113.38,20000,0,25,12,13,48.0,3,4,146113.38,0.97,74.46,2,4333,2004-01-13,True
BLW,18580.77,20000,0,40,26,14,65.0,7,3,-1419.23,-0.95,14.24,1,4359,2004-01-13,True
BLW,15079.01,20000,0,21,10,11,47.62,4,4,-4920.99,-1.83,38.62,2,4359,2004-01-13,True
C,25047.57,20000,0,42,29,13,69.05,11,2,5047.57,0.58,33.4,1,4359,2004-01-13,True
C,21719.86,20000,0,27,17,10,62.96,11,4,1719.86,0.15,67.38,2,4359,2004-01-13,True
CFG,22554.08,20000,0,16,13,3,81.25,6,1,2554.08,1.09,13.76,1,1595,2015-01-06,False
CFG,21075.87,20000,1,8,6,2,75.0,4,1,1075.87,0.3,28.53,2,1595,2015-01-06,False
CIA,21748.1,20000,0,33,18,15,54.55,3,2,1748.1,0.76,14.62,1,4359,2004-01-13,True
CIA,25369.79,20000,0,23,14,9,60.87,4,2,5369.79,1.27,21.3,2,4359,2004-01-13,True
CIO,20822.91,20000,0,13,7,6,53.85,4,4,822.91,0.69,6.84,1,2188,2004-01-13,True
CIO,22733.73,20000,0,9,6,3,66.67,4,1,2733.73,1.14,15.75,2,2188,2004-01-13,True
CVEO,24798.81,20000,0,15,11,4,73.33,7,2,4798.81,1.3,16.75,1,1675,2014-09-11,False
CVEO,29769.010000000002,20000,0,11,9,2,81.82,5,1,9769.01,1.53,36.78,2,1675,2014-09-11,False
CCC,22412.03,20000,0,43,32,11,74.42,9,3,2412.03,0.98,13.5,1,4191,2004-01-13,True
CCC,28640.620000000003,20000,0,27,19,8,70.37,5,3,8640.62,2.09,15.15,2,4191,2004-01-13,True
CLH,22727.62,20000,0,34,23,11,67.65,5,2,2727.62,1.38,7.86,1,3668,2004-02-17,True
CLH,26615.23,20000,1,20,14,6,70.0,6,1,6615.23,1.33,16.21,2,3668,2004-02-17,True
CCO,29330.9,20000,1,30,21,9,70.0,14,4,9330.9,1.81,11.63,1,3825,2006-02-27,False
CCO,29676.97,20000,1,18,10,8,55.56,6,3,9676.97,0.8,35.9,2,3825,2006-02-27,False
EMO,15097.75,20000,0,34,21,13,61.76,5,4,-4902.25,-1.3,32.7,1,3799,2004-01-27,True
EMO,13311.8,20000,0,22,9,13,40.91,2,4,-6688.2,-1.48,40.99,2,3799,2004-01-27,True
CEM,27139.52,20000,0,34,22,12,64.71,7,2,7139.52,0.53,25.15,1,3596,2005-10-13,True
CEM,33634.62,20000,1,19,8,11,42.11,3,3,13634.62,0.52,51.6,2,3596,2005-10-13,True
CTR,17921.66,20000,0,34,22,12,64.71,5,4,-2078.34,-0.46,29.65,1,3680,2004-01-13,True
CTR,11597.26,20000,1,23,13,10,56.52,4,2,-8402.74,-0.98,58.79,2,3680,2004-01-13,True
CLW,24322.13,20000,0,26,20,6,76.92,8,1,4322.13,1.36,13.55,1,3046,2009-04-01,False
CLW,27973.82,20000,0,15,9,6,60.0,3,2,7973.82,1.37,21.96,2,3046,2009-04-01,False
CWEN,22887.73,20000,0,6,5,1,83.33,5,1,2887.73,3.22,4.48,1,593,2018-12-28,False
CWEN,25218.43,20000,1,3,3,0,100.0,3,0,5218.43,3.71,8.71,2,593,2018-12-28,False
CWEN.A,21318.74,20000,0,4,3,1,75.0,3,1,1318.74,2.5,4.34,1,593,2018-12-28,False
CWEN.A,24590.27,20000,0,2,2,0,100.0,2,0,4590.27,1.94,9.41,2,593,2018-12-28,False
CLF,19162.43,20000,0,31,17,14,54.84,7,3,-837.57,-0.13,25.11,1,4359,2004-01-13,True
CLF,30063.989999999998,20000,0,20,11,9,55.0,5,4,10063.99,0.63,32.88,2,4359,2004-01-13,True
CLPR,17326.32,20000,0,6,2,4,33.33,1,3,-2673.68,-1.34,20.31,1,995,2017-05-24,False
CLPR,17791.79,20000,0,4,1,3,25.0,1,2,-2208.21,-2.15,33.73,2,995,2017-05-24,False
CLX,21697.36,20000,1,35,25,10,71.43,12,2,1697.36,1.32,5.69,1,4359,2004-01-13,True
CLX,23236.32,20000,1,23,16,7,69.57,7,2,3236.32,1.85,8.28,2,4359,2004-01-13,True
CLDR,17850.1,20000,0,9,5,4,55.56,3,2,-2149.9,-0.81,20.92,1,942,2017-08-09,False
CLDR,13714.34,20000,1,4,1,3,25.0,1,3,-6285.66,-1.57,43.53,2,942,2017-08-09,False
NET,21314.82,20000,1,3,3,0,100.0,3,0,1314.82,2.51,2.46,1,532,2004-01-13,True
NET,19896.71,20000,1,1,0,1,0.0,0,1,-103.29,0,9.44,2,532,2004-01-13,True
CMS,22163.72,20000,1,40,26,14,65.0,6,3,2163.72,1.91,6.87,1,4359,2004-01-13,True
CMS,22645.35,20000,1,27,18,9,66.67,11,2,2645.35,1.06,15.98,2,4359,2004-01-13,True
CMSA,20438.79,20000,0,6,4,2,66.67,2,2,438.79,1.21,7.99,1,724,2018-06-21,False
CMSA,20501.61,20000,0,3,2,1,66.67,1,1,501.61,0.67,15.39,2,724,2018-06-21,False
CMSC,20252.11,20000,1,7,6,1,85.71,4,1,252.11,1.31,7.43,1,583,2019-01-14,False
CMSC,20557.1,20000,1,4,4,0,100.0,4,0,557.1,2.51,8.33,2,583,2019-01-14,False
CMSD,20143.94,20000,1,3,2,1,66.67,2,1,143.94,1.15,8.21,1,486,2019-06-04,False
CMSD,20150.56,20000,1,1,1,0,100.0,1,0,150.56,0,8.3,2,486,2019-06-04,False
CNA,20660.26,20000,0,39,27,12,69.23,6,1,660.26,0.25,17.48,1,4359,2004-01-13,True
CNA,18833.35,20000,1,23,14,9,60.87,4,3,-1166.65,-0.24,42.12,2,4359,2004-01-13,True
CNF,19739.35,20000,0,5,4,1,80.0,4,1,-260.65,-0.21,10.84,1,1142,2004-01-13,True
CNF,15908.78,20000,0,3,1,2,33.33,1,2,-4091.22,-1.25,32.64,2,1142,2004-01-13,True
CNHI,18485.53,20000,0,18,12,6,66.67,5,2,-1514.47,-0.49,13.82,1,1843,2014-01-10,False
CNHI,20038.08,20000,1,13,9,4,69.23,4,1,38.08,0.01,21.54,2,1843,2014-01-10,False
CNO,24314.44,20000,0,43,32,11,74.42,8,2,4314.44,1.63,10.27,1,4359,2004-01-13,True
CNO,23333.64,20000,1,25,16,9,64.0,4,3,3333.64,0.58,28.45,2,4359,2004-01-13,True
CEO,21058.06,20000,0,51,36,15,70.59,8,3,1058.06,0.26,16.17,1,4357,2004-01-13,True
CEO,20367.3,20000,1,33,19,14,57.58,4,4,367.3,0.06,32.05,2,4357,2004-01-13,True
CNXM,18054.61,20000,0,5,3,2,60.0,2,1,-1945.39,-0.93,17.06,1,687,2018-04-18,False
CNXM,15663.21,20000,0,3,1,2,33.33,1,1,-4336.79,-1.41,34.42,2,687,2018-04-18,False
