Symbol,Ending Value,Starting Value,Positions Still Open,Total Positions Closed,Total Won,Total Lost,Strike Rate,Win Streak,Lose Streak,Net Profit or Loss,SQN Score,Max Drawdown %,Pyramid Limit,Total Bars,First Date Recorded,First Date Recorded Meets Requirements
NVEC,33718.87,20000,0,36,30,6,83.33,10,1,13718.87,3.01,8.09,1,4359,2004-01-13,True
NVEC,40566.020000000004,20000,0,21,16,5,76.19,7,1,20566.02,2.06,25.89,2,4359,2004-01-13,True
NVDA,22981.41,20000,0,37,27,10,72.97,12,3,2981.41,0.83,13.0,1,4359,2004-01-13,True
NVDA,27403.03,20000,1,21,14,7,66.67,7,2,7403.03,0.89,16.7,2,4359,2004-01-13,True
NXPI,26160.55,20000,0,24,18,6,75.0,6,2,6160.55,2.18,8.64,1,2635,2010-11-16,False
NXPI,32210.92,20000,1,14,10,4,71.43,6,1,12210.92,2.33,15.27,2,2635,2010-11-16,False
NXTD,14404.95,20000,1,4,0,4,0.0,0,4,-5595.05,-2.41,38.28,1,1604,2014-12-22,False
NXTD,24362.56,20000,1,3,2,1,66.67,1,1,4362.56,0.43,49.36,2,1604,2014-12-22,False
NYMX,25107.739999999998,20000,0,24,17,7,70.83,4,2,5107.74,0.97,20.37,1,4357,2004-01-13,True
NYMX,27095.25,20000,0,14,10,4,71.43,4,2,7095.25,0.78,42.08,2,4357,2004-01-13,True
OIIM,16403.95,20000,0,28,14,14,50.0,3,4,-3596.05,-0.55,49.22,1,4348,2004-01-13,True
OIIM,46646.270000000004,20000,0,20,9,11,45.0,3,3,26646.27,0.75,53.83,2,4348,2004-01-13,True
OVLY,22649.18,20000,1,12,9,3,75.0,5,1,2649.18,1.91,9.05,1,2500,2009-05-20,False
OVLY,27093.39,20000,1,7,5,2,71.43,5,2,7093.39,1.75,15.3,2,2500,2009-05-20,False
OCSL,19724.12,20000,0,5,2,3,40.0,1,3,-275.88,-0.22,13.61,1,822,2018-01-31,False
OCSL,19542.92,20000,1,3,1,2,33.33,1,2,-457.08,-1.33,16.6,2,822,2018-01-31,False
OCSI,20466.83,20000,0,4,3,1,75.0,2,1,466.83,1.82,1.97,1,822,2018-01-31,False
OCSI,20467.51,20000,0,2,2,0,100.0,2,0,467.51,4.6,1.97,2,822,2018-01-31,False
OMP,24036.86,20000,0,5,4,1,80.0,4,1,4036.86,0.99,12.76,1,841,2018-01-03,False
OMP,23555.84,20000,0,3,2,1,66.67,2,1,3555.84,0.84,17.0,2,841,2018-01-03,False
OAS,460364.23,20000,0,19,12,7,63.16,9,3,440364.23,1.02,67.14,1,2641,2010-09-28,False
OAS,14535.18,20000,1,13,7,6,53.85,2,2,-5464.82,-0.66,68.24,2,2641,2010-09-28,False
OBLN,13284.14,20000,0,4,1,3,25.0,1,3,-6715.86,-2.0,36.6,1,1082,2017-01-19,False
OBLN,9987.28,20000,0,3,0,3,0.0,0,3,-10012.72,-2.95,52.32,2,1082,2017-01-19,False
OBSV,17673.760000000002,20000,1,6,4,2,66.67,3,2,-2326.24,-0.78,24.48,1,1004,2017-05-10,False
OBSV,20855.85,20000,1,3,1,2,33.33,1,2,855.85,0.17,25.29,2,1004,2017-05-10,False
OBCI,26605.89,20000,0,20,13,7,65.0,5,2,6605.89,0.99,52.24,1,4106,2004-01-30,True
OBCI,42173.18,20000,0,12,8,4,66.67,3,1,22173.18,1.69,52.16,2,4106,2004-01-30,True
OPTT,21845.41,20000,1,13,7,6,53.85,3,3,1845.41,0.77,25.49,1,3463,2007-08-06,False
OPTT,20462.49,20000,1,10,3,7,30.0,2,3,462.49,0.11,67.59,2,3463,2007-08-06,False
OCFC,21427.61,20000,0,38,27,11,71.05,7,2,1427.61,0.47,15.79,1,4359,2004-01-13,True
OCFC,19890.84,20000,0,23,16,7,69.57,5,2,-109.16,-0.02,32.7,2,4359,2004-01-13,True
OFED,21173.57,20000,0,7,5,2,71.43,3,1,1173.57,1.75,4.82,1,1539,2011-06-09,False
OFED,21488.63,20000,1,3,1,2,33.33,1,2,1488.63,0.72,12.99,2,1539,2011-06-09,False
OCUL,25098.85,20000,0,11,7,4,63.64,2,1,5098.85,0.75,17.52,1,1637,2014-11-04,False
OCUL,27934.34,20000,0,7,4,3,57.14,2,2,7934.34,1.02,31.33,2,1637,2014-11-04,False
ODT,20764.34,20000,0,7,4,3,57.14,2,2,764.34,0.4,9.83,1,787,2018-03-22,False
ODT,20400.32,20000,0,4,2,2,50.0,1,1,400.32,0.11,22.12,2,787,2018-03-22,False
OMEX,19990.98,20000,0,22,11,11,50.0,3,3,-9.02,-0.0,24.12,1,3411,2007-10-18,False
OMEX,15607.939999999999,20000,0,15,7,8,46.67,2,3,-4392.06,-0.74,52.44,2,3411,2007-10-18,False
ODP,23497.8,20000,0,34,20,14,58.82,4,3,3497.8,0.63,23.95,1,4359,2004-01-13,True
ODP,15167.6,20000,0,19,9,10,47.37,3,5,-4832.4,-0.65,43.93,2,4359,2004-01-13,True
OPI,19884.63,20000,0,3,2,1,66.67,2,1,-115.37,-0.41,10.22,1,520,2019-04-15,False
OPI,21024.13,20000,0,2,2,0,100.0,2,0,1024.13,1.9,11.73,2,520,2019-04-15,False
OPINI,20054.54,20000,1,2,1,1,50.0,1,1,54.54,1.3,0.4,1,520,2019-04-15,False
OPINI,20057.06,20000,1,1,1,0,100.0,1,0,57.06,0,0.4,2,520,2019-04-15,False
OFS,20707.16,20000,1,13,8,5,61.54,4,2,707.16,1.44,8.01,1,2066,2013-02-22,False
OFS,21997.0,20000,1,9,7,2,77.78,3,1,1997.0,2.61,8.43,2,2066,2013-02-22,False
OFSSL,19999.86,20000,0,2,1,1,50.0,1,1,-0.14,-0.0,1.75,1,612,2018-08-01,False
OFSSL,20140.34,20000,0,1,1,0,100.0,1,0,140.34,0,1.75,2,612,2018-08-01,False
OFSSZ,19624.14,20000,0,2,1,1,50.0,1,1,-375.86,-0.95,12.51,1,445,2019-02-11,False
OFSSZ,19271.84,20000,0,2,1,1,50.0,1,1,-728.16,-0.93,24.81,2,445,2019-02-11,False
OCCI,20930.88,20000,0,2,2,0,100.0,2,0,930.88,1.41,9.12,1,578,2019-01-22,False
OCCI,22557.61,20000,0,2,2,0,100.0,2,0,2557.61,1.41,15.5,2,578,2019-01-22,False
OVBC,17878.18,20000,0,16,9,7,56.25,2,2,-2121.82,-1.1,17.14,1,3417,2004-04-06,True
OVBC,17980.49,20000,1,10,4,6,40.0,2,2,-2019.51,-0.87,28.49,2,3417,2004-04-06,True
OKTA,22862.9,20000,1,8,7,1,87.5,5,1,2862.9,2.16,6.32,1,956,2017-07-20,False
OKTA,24778.29,20000,1,4,3,1,75.0,2,1,4778.29,1.49,13.24,2,956,2017-07-20,False
ODFL,27373.47,20000,0,41,33,8,80.49,8,3,7373.47,3.56,8.0,1,4359,2004-01-13,True
ODFL,37914.270000000004,20000,0,24,21,3,87.5,7,1,17914.27,3.87,17.16,2,4359,2004-01-13,True
ONB,21885.84,20000,0,38,24,14,63.16,8,4,1885.84,1.01,9.6,1,4359,2004-01-13,True
ONB,20329.14,20000,1,22,12,10,54.55,4,3,329.14,0.11,17.03,2,4359,2004-01-13,True
OPOF,22841.18,20000,0,18,12,6,66.67,6,2,2841.18,1.98,3.46,1,3828,2004-01-14,True
OPOF,24451.33,20000,1,12,7,5,58.33,4,2,4451.33,1.45,9.51,2,3828,2004-01-14,True
OSBC,20696.69,20000,0,31,20,11,64.52,8,3,696.69,0.18,21.26,1,4358,2004-01-13,True
OSBC,16536.67,20000,0,18,11,7,61.11,6,2,-3463.33,-0.57,51.26,2,4358,2004-01-13,True
OLLI,20763.42,20000,0,11,7,4,63.64,3,1,763.42,0.56,8.37,1,1392,2015-10-26,False
OLLI,24533.58,20000,1,7,5,2,71.43,3,2,4533.58,1.24,15.04,2,1392,2015-10-26,False
ZEUS,21011.57,20000,1,36,23,13,63.89,4,2,1011.57,0.19,19.85,1,4358,2004-01-14,True
ZEUS,23485.22,20000,1,22,12,10,54.55,2,2,3485.22,0.37,31.52,2,4358,2004-01-14,True
OFLX,22749.84,20000,0,29,19,10,65.52,7,3,2749.84,0.86,13.85,1,3840,2005-11-09,True
OFLX,27190.37,20000,1,15,12,3,80.0,8,1,7190.37,1.32,21.92,2,3840,2005-11-09,True
OMER,26763.96,20000,0,28,19,9,67.86,7,3,6763.96,0.94,19.4,1,2843,2010-01-21,False
OMER,30828.42,20000,0,19,12,7,63.16,5,2,10828.42,0.84,35.41,2,2843,2010-01-21,False
OMCL,28644.98,20000,0,44,34,10,77.27,11,2,8644.98,3.04,10.95,1,4359,2004-01-13,True
OMCL,33721.86,20000,1,26,17,9,65.38,6,3,13721.86,2.37,17.18,2,4359,2004-01-13,True
ON,22327.63,20000,0,15,11,4,73.33,9,1,2327.63,1.02,13.27,1,1463,2015-07-16,False
ON,21457.76,20000,0,8,5,3,62.5,4,1,1457.76,0.33,30.08,2,1463,2015-07-16,False
ONCY,73765.39,20000,0,24,12,12,50.0,3,4,53765.39,0.93,41.48,1,3713,2004-01-13,True
ONCY,81914.95999999999,20000,0,17,10,7,58.82,2,2,61914.96,1.08,39.86,2,3713,2004-01-13,True
ONTX,16857.489999999998,20000,1,7,4,3,57.14,2,1,-3142.51,-0.71,44.69,1,1889,2013-11-04,False
ONTX,4623.950000000001,20000,0,4,1,3,25.0,1,2,-15376.05,-2.37,80.58,2,1889,2013-11-04,False
ONCS,18328.39,20000,0,5,3,2,60.0,2,2,-1671.61,-0.33,26.8,1,1425,2015-09-09,False
ONCS,16997.37,20000,0,4,3,1,75.0,2,1,-3002.63,-0.73,32.35,2,1425,2015-09-09,False
ONCT,18640.67,20000,1,2,0,2,0.0,0,2,-1359.33,-1.42,11.66,1,411,2019-09-19,False
ONCT,18639.43,20000,1,1,0,1,0.0,0,1,-1360.57,0,11.66,2,411,2019-09-19,False
OSS,18046.22,20000,0,5,2,3,40.0,1,2,-1953.78,-1.23,13.44,1,750,2018-05-15,False
OSS,17772.1,20000,0,3,2,1,66.67,2,1,-2227.9,-0.48,26.11,2,750,2018-05-15,False
OSPN,20646.59,20000,0,6,4,2,66.67,4,2,646.59,0.35,12.09,1,666,2018-09-13,False
OSPN,21357.16,20000,1,3,2,1,66.67,2,1,1357.16,0.66,16.68,2,666,2018-09-13,False
OSW,17343.78,20000,0,4,1,3,25.0,1,3,-2656.22,-0.94,20.85,1,466,2019-07-02,False
OSW,13636.55,20000,0,3,0,3,0.0,0,3,-6363.45,-1.28,43.17,2,466,2019-07-02,False
OPBK,21129.02,20000,1,3,3,0,100.0,3,0,1129.02,1.47,3.72,1,807,2004-03-29,True
OPBK,21721.82,20000,1,2,2,0,100.0,2,0,1721.82,3.34,6.15,2,807,2004-03-29,True
OTEX,25150.21,20000,1,41,31,10,75.61,6,3,5150.21,2.47,8.16,1,4359,2004-01-13,True
OTEX,30730.66,20000,1,23,17,6,73.91,13,2,10730.66,4.09,11.63,2,4359,2004-01-13,True
OPRA,22869.12,20000,0,3,2,1,66.67,2,1,2869.12,1.14,4.65,1,628,2018-11-06,False
OPRA,23159.52,20000,1,1,1,0,100.0,1,0,3159.52,0,14.61,2,628,2018-11-06,False
OPGN,14432.99,20000,0,4,0,4,0.0,0,4,-5567.01,-1.5,52.06,1,1438,2015-08-14,False
OPGN,9285.19,20000,0,3,0,3,0.0,0,3,-10714.81,-3.01,65.83,2,1438,2015-08-14,False
OPNT,19730.11,20000,1,25,16,9,64.0,7,2,-269.89,-0.08,17.35,1,3178,2004-01-13,True
OPNT,23790.55,20000,1,15,9,6,60.0,4,2,3790.55,0.58,24.53,2,3178,2004-01-13,True
OPK,25883.39,20000,0,24,18,6,75.0,5,2,5883.39,1.68,15.19,1,3425,2007-09-24,False
OPK,26934.95,20000,1,13,10,3,76.92,7,2,6934.95,1.16,31.08,2,3425,2007-09-24,False
OPRT,18345.5,20000,1,3,2,1,66.67,2,1,-1654.5,-0.64,19.8,1,335,2020-01-08,False
OPRT,16093.06,20000,1,2,1,1,50.0,1,1,-3906.94,-0.84,38.48,2,335,2020-01-08,False
OBAS,20929.46,20000,0,21,18,3,85.71,13,2,929.46,0.22,25.17,1,3174,2004-01-13,True
OBAS,18466.73,20000,0,13,6,7,46.15,2,4,-1533.27,-0.17,50.27,2,3174,2004-01-13,True
OCC,18542.49,20000,0,10,5,5,50.0,3,2,-1457.51,-1.02,13.64,1,2370,2011-07-13,False
OCC,20922.38,20000,1,6,2,4,33.33,2,3,922.38,0.27,19.59,2,2370,2011-07-13,False
OPRX,19660.89,20000,0,4,2,2,50.0,2,1,-339.11,-0.32,13.46,1,652,2018-10-03,False
OPRX,19607.89,20000,1,2,1,1,50.0,1,1,-392.11,-0.36,13.46,2,652,2018-10-03,False
OPHC,14450.36,20000,0,13,7,6,53.85,3,2,-5549.64,-1.51,45.74,1,2979,2004-11-12,True
OPHC,16503.93,20000,0,9,4,5,44.44,2,4,-3496.07,-0.59,68.99,2,2979,2004-11-12,True
OPTN,21869.8,20000,0,14,11,3,78.57,9,2,1869.8,0.7,12.21,1,1803,2004-01-13,True
OPTN,22898.67,20000,1,8,6,2,75.0,5,1,2898.67,0.47,27.21,2,1803,2004-01-13,True
OPCH,20185.76,20000,0,1,1,0,100.0,1,0,185.76,0,9.7,1,247,2020-05-14,False
OPCH,20186.88,20000,0,1,1,0,100.0,1,0,186.88,0,9.71,2,247,2020-05-14,False
ORMP,28229.21,20000,1,12,8,4,66.67,3,1,8229.21,1.76,16.22,1,2003,2013-05-23,False
ORMP,22695.77,20000,1,6,4,2,66.67,2,1,2695.77,0.65,51.77,2,2003,2013-05-23,False
OSUR,26931.31,20000,0,39,30,9,76.92,9,2,6931.31,1.78,15.99,1,4358,2004-01-13,True
OSUR,35904.84,20000,0,23,17,6,73.91,10,2,15904.84,1.99,35.41,2,4358,2004-01-13,True
ORBC,18663.23,20000,0,29,17,12,58.62,4,2,-1336.77,-0.33,27.44,1,3579,2007-02-20,False
ORBC,18894.31,20000,0,18,10,8,55.56,4,3,-1105.69,-0.13,58.13,2,3579,2007-02-20,False
ORTX,20378.29,20000,1,2,1,1,50.0,1,1,378.29,1.39,1.38,1,561,2019-02-14,False
ORTX,17480.87,20000,1,1,0,1,0.0,0,1,-2519.13,0,19.65,2,561,2019-02-14,False
ORLY,23757.489999999998,20000,0,38,29,9,76.32,9,2,3757.49,1.86,9.18,1,4359,2004-01-13,True
ORLY,30499.48,20000,0,24,18,6,75.0,5,2,10499.48,2.32,14.86,2,4359,2004-01-13,True
OGI,18292.34,20000,1,2,0,2,0.0,0,2,-1707.66,-1.42,20.93,1,424,2019-08-30,False
OGI,19051.1,20000,1,2,0,2,0.0,0,2,-948.9,-1.42,20.93,2,424,2019-08-30,False
ORGO,22386.47,20000,0,3,2,1,66.67,1,1,2386.47,2.32,8.5,1,514,2019-04-24,False
ORGO,18547.13,20000,1,1,0,1,0.0,0,1,-1452.87,0,24.3,2,514,2019-04-24,False
ONVO,13738.880000000001,20000,1,12,3,9,25.0,2,4,-6261.12,-1.52,43.3,1,1899,2013-10-21,False
ONVO,12064.7,20000,1,8,2,6,25.0,2,4,-7935.3,-1.22,55.32,2,1899,2013-10-21,False
ORGS,20000.87,20000,1,3,3,0,100.0,3,0,0.87,2.71,3.15,1,723,2018-06-22,False
ORGS,22745.989999999998,20000,1,2,2,0,100.0,2,0,2745.99,1.41,4.15,2,723,2018-06-22,False
SEED,16850.17,20000,0,14,4,10,28.57,1,5,-3149.83,-0.61,42.4,1,3827,2006-02-23,False
SEED,6113.67,20000,0,10,2,8,20.0,1,4,-13886.33,-2.41,79.42,2,3827,2006-02-23,False
OBNK,20638.74,20000,0,6,5,1,83.33,5,1,638.74,1.63,2.97,1,683,2018-08-20,False
OBNK,18590.13,20000,1,3,1,2,33.33,1,1,-1409.87,-1.22,15.26,2,683,2018-08-20,False
OESX,28562.83,20000,0,23,17,6,73.91,7,1,8562.83,1.9,15.94,1,3297,2008-04-03,False
OESX,45951.71,20000,0,13,9,4,69.23,4,3,25951.71,2.04,19.37,2,3297,2008-04-03,False
ORSNR,20000.24,20000,0,1,1,0,100.0,1,0,0.24,0,0.0,1,135,2020-08-03,False
ORSNR,22794.19,20000,0,1,1,0,100.0,1,0,2794.19,0,3.13,2,135,2020-08-03,False
ORRF,21724.36,20000,0,26,18,8,69.23,7,3,1724.36,0.84,9.38,1,2950,2009-08-07,False
ORRF,19650.2,20000,0,14,8,6,57.14,3,2,-349.8,-0.1,12.75,2,2950,2009-08-07,False
OFIX,26024.08,20000,0,38,28,10,73.68,9,2,6024.08,1.67,14.4,1,4359,2004-01-13,True
OFIX,28946.309999999998,20000,1,20,12,8,60.0,4,2,8946.31,1.31,15.22,2,4359,2004-01-13,True
KIDS,73513.42,20000,0,11,8,3,72.73,4,1,53513.42,1.05,31.11,1,1116,2008-02-20,False
KIDS,121188.02,20000,0,8,6,2,75.0,4,1,101188.02,1.09,31.11,2,1116,2008-02-20,False
OSIS,24987.65,20000,0,44,29,15,65.91,8,3,4987.65,1.48,12.92,1,4359,2004-01-13,True
OSIS,30337.260000000002,20000,0,26,16,10,61.54,7,4,10337.26,1.96,17.71,2,4359,2004-01-13,True
OSMT,20587.9,20000,1,3,2,1,66.67,2,1,587.9,0.24,13.07,1,570,2019-02-01,False
OSMT,26893.22,20000,1,2,1,1,50.0,1,1,6893.22,0.95,18.81,2,570,2019-02-01,False
OSN,33584.62,20000,0,11,9,2,81.82,6,1,13584.62,0.99,26.74,1,2438,2011-04-04,False
OSN,17851.1,20000,1,6,5,1,83.33,5,1,-2148.9,-0.33,55.89,2,2438,2011-04-04,False
OTEL,17017.7,20000,0,12,8,4,66.67,7,2,-2982.3,-0.95,23.25,1,1849,2013-09-09,False
OTEL,22737.510000000002,20000,0,8,3,5,37.5,2,3,2737.51,0.35,20.59,2,1849,2013-09-09,False
OTIC,23660.91,20000,0,15,11,4,73.33,6,2,3660.91,1.59,8.69,1,1624,2014-11-21,False
OTIC,28239.309999999998,20000,1,8,5,3,62.5,3,1,8239.31,1.71,18.77,2,1624,2014-11-21,False
OTTW,21573.58,20000,0,5,5,0,100.0,5,0,1573.58,1.63,3.62,1,784,2017-01-25,False
OTTW,22999.04,20000,0,3,3,0,100.0,3,0,2999.04,1.64,7.03,2,784,2017-01-25,False
OTTR,24696.13,20000,1,40,26,14,65.0,4,3,4696.13,2.26,9.55,1,4359,2004-01-13,True
OTTR,27943.08,20000,1,24,18,6,75.0,7,1,7943.08,2.91,9.4,2,4359,2004-01-13,True
OTLK,16109.92,20000,0,1,0,1,0.0,0,1,-3890.08,0,21.71,1,538,2019-03-20,False
OTLK,16109.43,20000,0,1,0,1,0.0,0,1,-3890.57,0,21.71,2,538,2019-03-20,False
OSTK,15739.99,20000,0,32,15,17,46.88,4,5,-4260.01,-0.81,40.71,1,4359,2004-01-13,True
OSTK,32917.6,20000,0,20,11,9,55.0,2,3,12917.6,0.57,69.21,2,4359,2004-01-13,True
OVID,25931.6,20000,1,6,4,2,66.67,2,1,5931.6,1.1,20.28,1,937,2017-08-16,False
OVID,37377.380000000005,20000,1,5,4,1,80.0,3,1,17377.38,1.3,23.93,2,937,2017-08-16,False
OXBR,20463.48,20000,1,7,4,3,57.14,2,2,463.48,0.28,24.24,1,1649,2014-08-21,False
OXBR,18179.46,20000,1,4,1,3,25.0,1,2,-1820.54,-2.34,37.91,2,1649,2014-08-21,False
OXFD,20637.45,20000,0,18,11,7,61.11,4,2,637.45,0.39,8.36,1,1804,2014-03-10,False
OXFD,17149.11,20000,1,10,5,5,50.0,3,3,-2850.89,-1.02,18.55,2,1804,2014-03-10,False
OXLC,22183.66,20000,0,22,16,6,72.73,6,2,2183.66,1.33,12.22,1,2509,2011-05-09,False
OXLC,21231.42,20000,1,12,8,4,66.67,4,2,1231.42,0.45,17.88,2,2509,2011-05-09,False
OXLCM,20016.6,20000,0,3,2,1,66.67,1,1,16.6,0.22,1.41,1,832,2017-10-02,False
OXLCM,19921.01,20000,1,2,1,1,50.0,1,1,-78.99,-0.81,2.52,2,832,2017-10-02,False
OXLCO,20109.24,20000,0,12,9,3,75.0,5,1,109.24,1.8,0.57,1,1853,2013-10-14,False
OXLCO,20986.72,20000,1,7,6,1,85.71,5,1,986.72,2.0,1.49,2,1853,2013-10-14,False
OXLCP,20027.16,20000,0,2,2,0,100.0,2,0,27.16,1.41,0.22,1,780,2013-04-08,False
OXLCP,20006.04,20000,0,1,1,0,100.0,1,0,6.04,0,0.44,2,780,2013-04-08,False
OXSQ,19453.64,20000,0,7,3,4,42.86,1,3,-546.36,-0.59,8.68,1,715,2018-07-05,False
OXSQ,17354.67,20000,0,4,2,2,50.0,1,1,-2645.33,-1.33,21.19,2,715,2018-07-05,False
OXSQL,19974.47,20000,0,2,0,2,0.0,0,2,-25.53,-1.89,0.72,1,634,2018-07-23,False
OXSQL,19962.37,20000,0,1,0,1,0.0,0,1,-37.63,0,1.35,2,634,2018-07-23,False
OXSQZ,19464.24,20000,0,3,1,2,33.33,1,2,-535.76,-1.08,10.31,1,407,2019-07-24,False
OXSQZ,19341.11,20000,1,2,0,2,0.0,0,2,-658.89,-1.95,10.36,2,407,2019-07-24,False
OYST,19347.2,20000,1,1,0,1,0.0,0,1,-652.8,0,8.78,1,310,2020-02-13,False
OYST,19689.4,20000,1,1,0,1,0.0,0,1,-310.6,0,12.8,2,310,2020-02-13,False
PFIN,22695.87,20000,1,22,15,7,68.18,7,2,2695.87,1.19,11.68,1,3850,2004-02-02,True
PFIN,19730.74,20000,1,13,9,4,69.23,5,2,-269.26,-0.05,33.13,2,3850,2004-02-02,True
PTSI,26297.68,20000,0,32,23,9,71.88,6,2,6297.68,1.56,14.55,1,4316,2004-01-13,True
PTSI,42274.28,20000,0,18,10,8,55.56,3,2,22274.28,1.08,33.8,2,4316,2004-01-13,True
PCAR,26402.84,20000,0,44,34,10,77.27,9,2,6402.84,2.17,12.16,1,4359,2004-01-13,True
PCAR,28931.6,20000,0,28,22,6,78.57,6,1,8931.6,1.51,24.32,2,4359,2004-01-13,True
HERD,19839.59,20000,0,2,1,1,50.0,1,1,-160.41,-0.13,9.38,1,208,2019-11-22,False
HERD,19630.03,20000,1,1,0,1,0.0,0,1,-369.97,0,9.38,2,208,2019-11-22,False
ECOW,18712.44,20000,0,1,0,1,0.0,0,1,-1287.56,0,9.35,1,247,2019-12-10,False
ECOW,18896.73,20000,0,1,0,1,0.0,0,1,-1103.27,0,9.37,2,247,2019-12-10,False
VETS,392908.89,20000,0,5,5,0,100.0,5,0,372908.89,1.13,5.96,1,784,2008-09-22,False
VETS,422979.39,20000,1,2,2,0,100.0,2,0,402979.39,1.43,39.44,2,784,2008-09-22,False
PACB,18787.61,20000,0,15,6,9,40.0,3,3,-1212.39,-0.2,35.37,1,2578,2011-02-08,False
PACB,13444.14,20000,0,11,4,7,36.36,2,3,-6555.86,-0.7,48.19,2,2578,2011-02-08,False
PEIX,23190.71,20000,1,20,7,13,35.0,2,5,3190.71,0.37,34.31,1,3967,2005-07-06,True
PEIX,5903.5599999999995,20000,1,13,3,10,23.08,1,4,-14096.44,-1.18,82.02,2,3967,2005-07-06,True
PMBC,17633.94,20000,0,21,12,9,57.14,7,3,-2366.06,-0.72,25.29,1,4336,2004-01-14,True
PMBC,17116.510000000002,20000,1,13,6,7,46.15,2,2,-2883.49,-0.44,37.0,2,4336,2004-01-14,True
PPBI,24176.16,20000,0,33,21,12,63.64,4,3,4176.16,1.38,10.92,1,4235,2004-01-14,True
PPBI,26971.0,20000,1,20,13,7,65.0,8,2,6971.0,1.16,30.87,2,4235,2004-01-14,True
PCRX,21460.31,20000,0,23,13,10,56.52,3,3,1460.31,0.69,10.82,1,2509,2011-05-17,False
PCRX,33672.16,20000,0,14,9,5,64.29,3,2,13672.16,2.35,12.72,2,2509,2011-05-17,False
PACW,22253.36,20000,0,43,29,14,67.44,7,3,2253.36,0.72,20.56,1,3948,2004-01-13,True
PACW,120057.58,20000,0,25,17,8,68.0,8,2,100057.58,1.1,69.37,2,3948,2004-01-13,True
PAE,16222.65,20000,1,9,6,3,66.67,3,2,-3777.35,-0.74,27.78,1,1737,2004-01-14,True
PAE,19796.16,20000,1,6,4,2,66.67,2,1,-203.84,-0.02,42.92,2,1737,2004-01-14,True
PAAS,21364.33,20000,0,41,26,15,63.41,7,4,1364.33,0.3,22.9,1,4359,2004-01-13,True
PAAS,20396.29,20000,1,24,12,12,50.0,5,3,396.29,0.05,35.93,2,4359,2004-01-13,True
PANL,23326.85,20000,0,30,20,10,66.67,7,2,3326.85,0.5,21.55,1,3998,2004-01-13,True
PANL,26538.03,20000,1,17,10,7,58.82,3,3,6538.03,0.42,40.57,2,3998,2004-01-13,True
PZZA,20097.75,20000,0,40,28,12,70.0,8,4,97.75,0.05,17.95,1,4359,2004-01-13,True
PZZA,27369.64,20000,1,25,18,7,72.0,7,2,7369.64,1.32,20.87,2,4359,2004-01-13,True
PRTK,24379.1,20000,1,11,7,4,63.64,5,2,4379.1,2.62,5.78,1,1568,2015-02-13,False
PRTK,27992.91,20000,1,7,4,3,57.14,2,2,7992.91,1.56,11.92,2,1568,2015-02-13,False
TEUM,21759.66,20000,0,7,6,1,85.71,4,1,1759.66,0.73,24.29,1,1013,2017-02-16,False
TEUM,19073.12,20000,0,4,2,2,50.0,1,2,-926.88,-0.3,35.55,2,1013,2017-02-16,False
PCYG,25565.17,20000,0,25,14,11,56.0,3,3,5565.17,1.79,8.82,1,2572,2011-02-14,False
PCYG,30469.54,20000,0,15,9,6,60.0,5,3,10469.54,2.04,14.19,2,2572,2011-02-14,False
PKBK,23059.88,20000,0,24,16,8,66.67,6,2,3059.88,2.18,9.57,1,4031,2004-01-27,True
PKBK,27876.19,20000,1,14,11,3,78.57,4,1,7876.19,1.59,11.95,2,4031,2004-01-27,True
PKOH,30303.16,20000,0,39,25,14,64.1,5,2,10303.16,1.34,16.48,1,4359,2004-01-13,True
PKOH,24930.64,20000,1,24,15,9,62.5,4,3,4930.64,0.55,36.6,2,4359,2004-01-13,True
PTNR,19923.99,20000,0,30,19,11,63.33,6,3,-76.01,-0.02,20.16,1,4320,2004-01-13,True
PTNR,19023.82,20000,0,20,12,8,60.0,3,3,-976.18,-0.14,34.61,2,4320,2004-01-13,True
PBHC,16609.14,20000,0,9,5,4,55.56,3,2,-3390.86,-1.48,20.57,1,2364,2004-07-13,True
PBHC,15949.19,20000,0,8,4,4,50.0,3,2,-4050.81,-0.92,41.39,2,2364,2004-07-13,True
PATK,24648.83,20000,0,31,25,6,80.65,11,4,4648.83,0.73,37.77,1,4128,2004-02-10,True
PATK,32060.73,20000,1,18,15,3,83.33,13,3,12060.73,1.82,37.37,2,4128,2004-02-10,True
PNBK,15959.71,20000,0,19,10,9,52.63,3,3,-4040.29,-0.87,36.77,1,3340,2004-02-13,True
PNBK,7613.6900000000005,20000,1,12,4,8,33.33,1,4,-12386.31,-1.49,64.06,2,3340,2004-02-13,True
PATI,18871.29,20000,0,4,1,3,25.0,1,2,-1128.71,-0.86,13.28,1,1193,2015-05-14,False
PATI,18681.64,20000,0,4,1,3,25.0,1,2,-1318.36,-1.03,14.82,2,1193,2015-05-14,False
PDCO,23449.64,20000,0,42,30,12,71.43,9,2,3449.64,2.13,7.72,1,4359,2004-01-13,True
PDCO,25773.05,20000,1,22,15,7,68.18,6,1,5773.05,1.29,12.3,2,4359,2004-01-13,True
PTEN,16505.15,20000,0,38,24,14,63.16,5,2,-3494.85,-0.64,33.17,1,4359,2004-01-13,True
PTEN,17829.04,20000,0,27,12,15,44.44,3,4,-2170.96,-0.19,47.08,2,4359,2004-01-13,True
PAVM,20484.24,20000,0,5,3,2,60.0,3,2,484.24,0.8,11.08,1,1070,2017-01-17,False
